green open logstash-fortimanager-000001                                             GuyrM9yzRMePmUatA34rVQ 1 1          2        0   35.8kb   17.9kb
green open logstash-trend-micro-000366                                              C_WBzn43RWW73PQHFAqsGQ 4 1          1        0   57.2kb   28.6kb
green open logstash-trend-micro-000020                                              muw5I1dORUu9TryT22Z4vg 4 1          1        0   57.3kb   28.6kb
green open logstash-trend-micro-000435                                              u3Y5XPhHTQu7b7iBg-R4zA 4 1          1        0   57.3kb   28.6kb
green open logstash-trend-micro-000534                                              vpTujMuMRPyB_K-ObqgOXg 4 1          1        0     58kb     29kb
green open .opendistro-reports-definitions                                          qaLg2WAUQmegIe9y01nHzA 1 2          4        0     58kb   19.3kb
green open logstash-trend-micro-000456                                              7JPSWjQdQMOHLhbCJGrqgg 4 1          1        0   58.1kb     29kb
green open logstash-trend-micro-000389                                              mSlDyn42SB6j5oDhB8UKdw 4 1          1        0   58.1kb     29kb
green open logstash-trend-micro-000407                                              uN9HLMy_QY2SX7Y6N3f24g 4 1          1        0   58.1kb     29kb
green open logstash-trend-micro-000521                                              l5YeTSlIR4Sp4YigTDDmDA 4 1          1        0   58.1kb     29kb
green open logstash-trend-micro-000432                                              lmvyd9NIT0ylqHL8FHy4_g 4 1          1        0   58.1kb     29kb
green open logstash-trend-micro-000312                                              JRMapcijRHqHqoO12HLqzQ 4 1          1        0   58.1kb     29kb
green open logstash-trend-micro-000202                                              DlR9PwvQS_WBSStW_K-gsQ 4 1          1        0   58.1kb     29kb
green open logstash-trend-micro-000207                                              iAKKRU69QDaQtxS0qSMFmw 4 1          1        0   58.1kb     29kb
green open logstash-trend-micro-000441                                              TE4sgRXhSfWTeJFfQN1ucQ 4 1          1        0   58.1kb     29kb
green open logstash-trend-micro-000344                                              U0g_oLTGRoivcPEwE0qmMQ 4 1          2        0   60.4kb   30.2kb
green open logstash-trend-micro-000598                                              UjFc7eQKQ0WlaLdeD1boQw 4 1          2        0   60.9kb   30.4kb
green open logstash-trend-micro-000090                                              frUATks7R6WhE7eS8eGfLA 4 1          2        0   61.6kb   30.8kb
green open logstash-trend-micro-000644                                              2HNmmA6qSiyLZTYyNVMJ2w 4 1          2        0   62.4kb   31.2kb
green open logstash-trend-micro-000021                                              Z16M8ljhS1qy_Tx1DdAs9Q 4 1          4        0   67.7kb   33.8kb
green open logstash-trend-micro-000327                                              hOGjV4UDQyuv6q-bw_pFeg 4 1          2        0  114.5kb   57.2kb
green open logstash-trend-micro-000557                                              vqe7EKVmQaStXa-7hp89Rw 4 1          2        0  114.6kb   57.3kb
green open logstash-trend-micro-000574                                              0KIQzVriRDaCURz69Zl5YA 4 1          2        0  114.6kb   57.3kb
green open logstash-trend-micro-000100                                              lFbOpHlLTN-FMo7F6VrtqA 4 1          2        0  114.6kb   57.3kb
green open logstash-trend-micro-000462                                              K0u2EsQuQKKv7Jh1FAchPg 4 1          2        0  114.6kb   57.3kb
green open logstash-trend-micro-000314                                              vz_QuiwWTaKuwMQJdtHtng 4 1          2        0  115.7kb   57.8kb
green open logstash-trend-micro-000494                                              PDHCZqC9QaSYWRxim3tUyA 4 1          3        0    118kb     59kb
green open logstash-trend-micro-000031                                              TSgVQ6A8QWGiGoR1048SWA 4 1          3        0  118.4kb   59.2kb
green open logstash-trend-micro-000522                                              Hrr0K7RWSiSALZSnpQ9Yng 4 1          3        0  118.9kb   59.4kb
green open logstash-trend-micro-000584                                              2_RVzTAHTQ6X5DavoQTcdQ 4 1          3        0  119.1kb   59.5kb
green open logstash-trend-micro-000310                                              fHfaHJlqQmezNj6sy3glqw 4 1          3        0  119.7kb   59.8kb
green open logstash-trend-micro-000349                                              vQYGzjFqRVifhAepbWQlvw 4 1          4        0  121.1kb   60.5kb
green open logstash-trend-micro-000507                                              J5xK9-S5Q8m4G8ewtlFagA 4 1          5        0  124.9kb   62.4kb
green open logstash-trend-micro-000014                                              v9Fip7e6Q_WShjAM19TT5w 4 1          2        0  125.3kb   62.6kb
green open logstash-trend-micro-000388                                              oqqFfd4NS6qpJPIkzHzKbQ 4 1          2        0  127.9kb   63.9kb
green open logstash-trend-micro-000213                                              K9fNgfjsTvS8lerwTrBS5Q 4 1          2        0  129.7kb   64.8kb
green open logstash-trend-micro-000390                                              TplNO2poSJydhbykwAdWcQ 4 1          3        0  131.9kb   65.9kb
green open logstash-trend-micro-000117                                              t69a3W-nRqKJIpX-3K6Hvg 4 1          3        0  132.3kb   66.1kb
green open logstash-trend-micro-000337                                              NxTYbHh1TGmuEoB7mZr-hA 4 1          3        0  133.4kb   66.7kb
green open logstash-trend-micro-000044                                              sO3soqlySGi8ZgdrXp70kg 4 1          5        0  137.3kb   68.6kb
green open logstash-trend-micro-000486                                              gpOXRG1XRVqik1BxXKZEqg 4 1          7        0  137.3kb   68.6kb
green open logstash-trend-micro-000520                                              0sITIi1VT-2-5rpL_B4_zQ 4 1          4        0  140.6kb   70.3kb
green open logstash-trend-micro-000340                                              eZFGdeKyRt2VFOx-LROBXw 4 1          3        0  142.7kb   84.5kb
green open logstash-trend-micro-000350                                              XstOLcJgTDy-gfv7nddb6g 4 1          3        0  145.7kb   72.8kb
green open logstash-trend-micro-000376                                              DF3TwFYIRv-TMsuOp2AMbA 4 1          4        0  145.7kb   72.8kb
green open logstash-trend-micro-000260                                              vrZfINFaRQ6GtLKhbqTnug 4 1          3        0  146.1kb     73kb
green open logstash-trend-micro-000383                                              H4tS3wUYQjuC7xSEXuzt8w 4 1          4        0  148.7kb   87.7kb
green open logstash-trend-micro-000640                                              PQWNBZOpSX2ohQgc49CMQg 4 1          3        0  170.2kb   85.1kb
green open logstash-trend-micro-000361                                              0FSMIDJGQwe8rrintpwdgQ 4 1          3        0  170.6kb   85.3kb
green open logstash-trend-micro-000635                                              CJ-BX4nwRCK-oiOs6brblQ 4 1          3        0    171kb   85.5kb
green open logstash-trend-micro-000381                                              p9qFmpP9QSenGmpT5zai3g 4 1          3        0  171.1kb   85.5kb
green open logstash-trend-micro-000131                                              WFvytLkxRRCL4Bg0pQ1hvQ 4 1          3        0  171.2kb   85.6kb
green open logstash-switch-cisco-nx-os-000431                                       kvkLlyVnQrGQIb4MG7yrYA 4 1         10        0    172kb     86kb
green open logstash-trend-micro-000250                                              q9aDhU8iSmOapj7LsOsFRg 4 1          3        0  172.8kb   86.4kb
green open logstash-trend-micro-000311                                              ApyZCwWwT8ypPoKpRKPVWg 4 1          4        0  174.3kb   87.1kb
green open logstash-trend-micro-000277                                              IPL5iyzSQ_WCN4Aev0Guig 4 1          4        0  175.5kb   87.7kb
green open logstash-switch-cisco-nx-os-000110                                       ttdU4K6qTqKJZtynPwuEbw 4 1         11        0  176.5kb   88.2kb
green open logstash-trend-micro-000377                                              6fkmTXA2SCWyQsDpIMbXyQ 4 1          5        0    177kb   88.5kb
green open logstash-trend-micro-000493                                              Z9RVVlZhSvWENqjSsDGoNQ 4 1          5        0  177.6kb   88.8kb
green open logstash-trend-micro-000218                                              6Sb53HeSTkCULICFWva3eg 4 1          5        0  177.8kb   88.9kb
green open logstash-trend-micro-000238                                              1qCiBBZ7TM-LaDhikyrUNw 4 1          4        0  178.9kb   77.4kb
green open logstash-trend-micro-000153                                              WgiFsPn2TvKuFpe2Xswz9g 4 1          5        0    179kb   89.5kb
green open logstash-trend-micro-000425                                              7vusnYGETlOWH3j8x_WfDA 4 1          5        0  179.1kb   89.5kb
green open logstash-trend-micro-000282                                              vFcMQWGcQoumHccJWPJu9g 4 1          6        0  180.1kb     90kb
green open logstash-trend-micro-000387                                              p44CCqFNQQOoi-UsoHCJAg 4 1          5        0  180.4kb   90.2kb
green open logstash-trend-micro-000291                                              htdL665tTbigGII0nWXtMw 4 1          5        0  180.7kb   90.3kb
green open logstash-trend-micro-000239                                              kNoZceVjQHukxheqf_mP1g 4 1          3        0  181.5kb   90.7kb
green open logstash-trend-micro-000510                                              Ihp5WG3BTEeeG_aNPffxqA 4 1          6        0  181.9kb   90.9kb
green open logstash-trend-micro-000023                                              mB3vxdwPS9W5SnHtcatxYw 4 1          5        0  185.1kb   92.5kb
green open logstash-trend-micro-000012                                              8rHkJfF5SyO1_Mbf0h3jrg 4 1          7        0  186.2kb   93.1kb
green open logstash-trend-micro-000570                                              msvIX_NTS2Kpjom-E1W-vA 4 1          3        0  186.3kb   93.1kb
green open logstash-trend-micro-000154                                              AMQkuqn6RXmZD6ZqbSF_Bw 4 1          7        0  187.5kb   93.7kb
green open logstash-trend-micro-000300                                              ALsbjjnAS265wtO_1b-Wew 4 1          4        0  188.8kb   94.4kb
green open logstash-trend-micro-000367                                              x9B1SuzXRG2n4_Xz_xfz_A 4 1          8        0  191.1kb   95.5kb
green open logstash-trend-micro-000463                                              xUU_2Ba1QnesS0s2WnB0HA 4 1          3        0  192.1kb     96kb
green open logstash-trend-micro-000587                                              CteTp_o7RGOZb_2Q02dHzw 4 1          3        0  192.2kb   96.1kb
green open logstash-trend-micro-000338                                              fBj7XxdHTRKZoKp1O_QJVQ 4 1          3        0  192.6kb   96.3kb
green open logstash-switch-cisco-nx-os-000098                                       Dy24WN2aRbmXfmE5S7m2Bw 4 1         16        0  192.8kb   96.4kb
green open logstash-trend-micro-000470                                              FH7-RE9jTzmt_coLNV4m_Q 4 1          4        0  198.5kb   99.2kb
green open logstash-trend-micro-000264                                              9-x6TqKlT7OZPGdZyyXl0g 4 1          7        0  202.4kb  101.2kb
green open logstash-switch-cisco-nx-os-000128                                       ADB_3HptSlmW_JARTPyJWw 4 1         20        0  204.6kb  102.3kb
green open logstash-switch-cisco-nx-os-000349                                       Qbg1TfaIQleJGb0Vh74FBQ 4 1          9        0  204.8kb  102.4kb
green open logstash-trend-micro-000089                                              raaheZOTQ5qURRszjfpRoA 4 1          8        0  204.9kb  102.4kb
green open logstash-trend-micro-000362                                              4QJTQ9cMSNaVaC5oJWHrDA 4 1          3        0  206.6kb  103.3kb
green open logstash-trend-micro-000198                                              jZ2YB8FUThCF7aWTczRrlw 4 1          6        0  206.9kb  102.6kb
green open logstash-trend-micro-000005                                              ZT48_awoRzynyRiIl7rBVQ 4 1          8        0    207kb  103.5kb
green open logstash-trend-micro-000533                                              AZK4BEygSjedLAye_Ql0pg 4 1         12        0  207.1kb  103.5kb
green open logstash-switch-cisco-nx-os-000031                                       1oIcqVE6SeOr4cae8O4XGw 4 1         10        0  208.9kb  104.4kb
green open logstash-trend-micro-000726                                              KYRR4tndS-yWd-6EqV3nGQ 4 1          4        0  211.1kb  105.5kb
green open logstash-trend-micro-000471                                              d5gRncaKRfeTOEQTE24UuA 4 1          4        0  211.3kb    119kb
green open logstash-trend-micro-000208                                              2aNQeWSPSMW0RjrjOd9ybw 4 1          7        0  212.8kb  119.8kb
green open logstash-switch-cisco-nx-os-000450                                       tH8liEftT8KYuTTHrtAxPA 4 1         23        0  214.6kb  107.3kb
green open logstash-trend-micro-000279                                              DK4Cp8pwQ4uWcFSvUjFLDw 4 1          8        0  215.3kb    121kb
green open logstash-switch-cisco-nx-os-000415                                       baxyzYX1Qyy9h-D8g9yYcg 4 1         13        0  216.2kb  108.1kb
green open logstash-switch-cisco-nx-os-000150                                       3KAfbQkoTGK4BIPRCmoaaw 4 1         29        0  220.7kb  110.3kb
green open logstash-trend-micro-000526                                              uIobH5SSSOqgSUjOa1JXnA 4 1          5        0  221.2kb  122.4kb
green open logstash-trend-micro-000016                                              7mIRKftrTA2Bbx5OOx9qFA 4 1         10        0  222.4kb  111.2kb
green open logstash-trend-micro-000274                                              IukilbeGSo2ay5ZzxlLonw 4 1          4        0  226.8kb  113.4kb
green open logstash-trend-micro-000627                                              4g1CXxyfQJSBwvjXAT3y7Q 4 1          4        0  226.8kb  113.4kb
green open logstash-trend-micro-000301                                              mQy3JpX_QMqcTkFVZfEnCw 4 1          4        0  227.4kb  113.7kb
green open logstash-trend-micro-000365                                              1PMo7KoORaOVgSf5s2cW4g 4 1          5        0    230kb    115kb
green open logstash-trend-micro-000343                                              V9CiDZQMR6iIv9iU7UKUGQ 4 1          5        0    230kb    115kb
green open logstash-trend-micro-000563                                              m0GbJKDGTLC83iNir9L4RQ 4 1          5        0  230.5kb  115.3kb
green open logstash-trend-micro-000072                                              McM9Km-wRTStivbYGc5dFA 4 1          5        0  230.8kb  115.4kb
green open logstash-trend-micro-000328                                              UNB0DpNlSYWh3KmZ1-PjXQ 4 1          5        0  231.1kb  115.5kb
green open logstash-trend-micro-000313                                              8u1sw66FQL-PR6DlhRSh8w 4 1          5        0  231.2kb  115.6kb
green open logstash-trend-micro-000509                                              UmrHMoLLTvqycmN5_p7y0Q 4 1          5        0  231.3kb  115.6kb
green open logstash-trend-micro-000302                                              zBiiUFy7RSqLfm8bcocFMw 4 1          5        0  231.4kb  115.7kb
green open logstash-trend-micro-000230                                              -00__A3VTTuP6BOqs1ZK1A 4 1          5        0  231.8kb  115.9kb
green open logstash-trend-micro-000259                                              B3KNQebPQZyEv2m0aUSDrw 4 1          7        0  232.8kb  116.4kb
green open logstash-trend-micro-000643                                              2eyqcAWUQACM_v3-nBx_RA 4 1          5        0  233.1kb  116.5kb
green open logstash-trend-micro-000287                                              lIvg1WZ_SeGiQGIlcyIEbg 4 1          5        0  233.7kb  116.8kb
green open logstash-trend-micro-000360                                              Xjeg8FMwTDKL2m6iqUrAPA 4 1          6        0  234.2kb  117.1kb
green open logstash-trend-micro-000227                                              rjEpXCJvTsal47d39Zx4sw 4 1          6        0  235.7kb  117.8kb
green open logstash-trend-micro-000228                                              VhDtFD4uSvmIteVE4Z8L6g 4 1          4        0  237.2kb  118.6kb
green open logstash-trend-micro-000182                                              TPtNB67QREWJx-3rsd12Hg 4 1          7        0  237.6kb  118.8kb
green open logstash-trend-micro-000634                                              wWWbnXQJR_uDtJL9gNLjog 4 1          4        0  239.3kb  119.6kb
green open logstash-switch-cisco-nx-os-000591                                       0PEClnIoQvGB0jMFI5-fuA 4 1         29        0  241.1kb  111.2kb
green open logstash-trend-micro-000183                                              MftOwGL0Rp-DOTE9Y9ox7w 4 1          8        0  241.1kb  120.5kb
green open logstash-trend-micro-000027                                              xqAhzcUQRmiZiC74a0X3iQ 4 1          5        0  241.6kb  120.8kb
green open logstash-trend-micro-000280                                              2Vs6YykeSdy3eoLGtCrZ6Q 4 1          8        0  242.7kb  121.3kb
green open logstash-trend-micro-000194                                              e0qUrPUkSIWfNe2Dg51PyA 4 1          8        0  243.9kb  121.9kb
green open logstash-trend-micro-000065                                              O92VkdBPT3K_H73mRIrDFg 4 1          5        0    244kb    122kb
green open logstash-trend-micro-000079                                              LTxT8JOrT8SPvgk4WveW-A 4 1         10        0  245.6kb  122.8kb
green open logstash-trend-micro-000438                                              VncUJ471RE-m4CRaiNeMEw 4 1          5        0  246.3kb  123.1kb
green open logstash-trend-micro-000209                                              i7-IIwi6QouC0mOteYbaig 4 1         10        0  249.3kb  124.6kb
green open logstash-trend-micro-000545                                              gHoFFoF5Rqm-TwuJ1tNKbw 4 1          6        0  251.7kb  125.8kb
green open logstash-trend-micro-000148                                              YL0bQs6ETK-iVI6_NTHEzA 4 1          6        0  252.4kb  126.2kb
green open logstash-switch-cisco-nx-os-000370                                       akCoNUKHSDqhCCaNSqSK6Q 4 1         31        0  253.3kb  126.4kb
green open logstash-trend-micro-000446                                              JKi8hu96Ty2x7oXdHE0xUA 4 1          4        0  253.8kb  126.9kb
green open logstash-switch-cisco-nx-os-000174                                       d-p2fF8NSROZsHhv3CbfGg 4 1         42        0  254.8kb  127.4kb
green open logstash-trend-micro-000517                                              snRcTYh8Sl2zKVDdBAorqw 4 1          6        0  256.4kb  128.2kb
green open logstash-trend-micro-000140                                              i6j_BnVMTi6OwmA8wOkiwQ 4 1          7        0  256.6kb  128.3kb
green open logstash-trend-micro-000071                                              NBcxrXahTRWEEMJXEPFbIA 4 1         11        0  257.9kb  128.9kb
green open logstash-switch-cisco-nx-os-000254                                       tqjfJ9aGTeSFddNyPHsyNQ 4 1         22        0  260.9kb  138.9kb
green open logstash-switch-cisco-nx-os-000138                                       glGMDttaT_u8oVK3lhToSA 4 1         50        0  261.2kb  130.6kb
green open logstash-trend-micro-000045                                              AOku89mbQLKTE41daCsaCA 4 1          6        0  261.9kb  144.4kb
green open logstash-trend-micro-000078                                              GOj_3dyJTESGboDg4V6-ZA 4 1         11        0  264.3kb  132.1kb
green open logstash-trend-micro-000087                                              5mCW9hSkSVCY_L30qxPfbQ 4 1         14        0  264.9kb  132.4kb
green open logstash-trend-micro-000400                                              FCq81WIwQ_CVpCs75ozI9w 4 1         16        0    265kb  132.5kb
green open logstash-trend-micro-000168                                              b3m5-ZZsSaqp_M11nlcSFg 4 1         17        0  267.7kb  133.8kb
green open logstash-switch-cisco-nx-os-000151                                       bLgSqbh_RqST53zHVQJT5A 4 1         52        0  268.5kb  134.2kb
green open logstash-trend-micro-000458                                              yj_3ytf2QNe6ju_3rE0H_w 4 1         13        0  269.6kb  134.8kb
green open logstash-trend-micro-000272                                              ajBP0PRdQHG9-czw-jtI1w 4 1          7        0  269.6kb  134.8kb
green open logstash-trend-micro-000054                                              fiEnJ-23Tr2RTfggDS1_Rg 4 1         17        0  269.9kb  134.9kb
green open logstash-switch-cisco-nx-os-000652                                       5Ex4bZbMTBC2fWgArKoFKg 4 1         53        0    270kb    135kb
green open logstash-trend-micro-000103                                              bWWYov1PRVG1vMpbu0Uf8Q 4 1         13        0  270.1kb    135kb
green open logstash-trend-micro-000354                                              XcU7mfTSQpWm5wva8cSTHA 4 1          5        0  271.1kb  122.1kb
green open logstash-switch-cisco-nx-os-000100                                       JeQXzjTaReO4Z8V8ICe4Jw 4 1         55        0    272kb    136kb
green open logstash-switch-cisco-nx-os-000373                                       4V03PkTxQ0eya_y6E8b3Ug 4 1         61        0  273.9kb  136.9kb
green open logstash-trend-micro-000137                                              aJLjFgT9SgaNCGX-p-IB0g 4 1         13        0  280.3kb  140.1kb
green open logstash-switch-cisco-nx-os-000028                                       gyYSvZIfQyGr6GRvZKu0EQ 4 1         24        0    282kb    141kb
green open logstash-switch-cisco-nx-os-000424                                       vWFuQTtjRF2UWmz429g6rQ 4 1         64        0    282kb    141kb
green open logstash-trend-micro-000889                                              x5OFHB1qQKGOgZUeTIUQRg 4 1          5        0  283.1kb  141.5kb
green open logstash-trend-micro-000165                                              ToePORneTyGWYf40cqg9zw 4 1         11        0  283.2kb  141.6kb
green open logstash-switch-cisco-nx-os-000147                                       _2FDdFlLQqi5R7Ln5V5bAA 4 1         65        0  285.4kb  142.7kb
green open logstash-trend-micro-000576                                              zUAAv9K1Sra4idS4gFDZNg 4 1          6        0  286.9kb  143.2kb
green open logstash-switch-cisco-nx-os-000343                                       XYi8srxsTmeJnO1UW2xtvA 4 1         46        0  287.3kb    164kb
green open logstash-trend-micro-000348                                              UgtoPfHtSReQpqaDkVpHjA 4 1          6        0  287.4kb  143.7kb
green open logstash-trend-micro-000136                                              B2tpkWcDSyO3FPTyJNxSBA 4 1         19        0  287.7kb  143.8kb
green open logstash-trend-micro-000267                                              SzOsoEFQSu6WQKBZYiPAug 4 1          6        0    288kb    144kb
green open logstash-trend-micro-000541                                              QMykW62HTq2NqtAh6I0NMg 4 1          6        0    288kb    144kb
green open logstash-trend-micro-000176                                              J60bo48nSYGHDCUfkv4Rxw 4 1         16        0  288.3kb  130.1kb
green open logstash-switch-cisco-nx-os-000008                                       YO3S-LRoTeyckU2xDfYX8w 4 1         55        0  289.7kb  135.6kb
green open logstash-trend-micro-000397                                              sh8pK4Y-Q_WieJXIavOFZA 4 1          9        0  289.8kb  158.3kb
green open logstash-trend-micro-000667                                              r5Md84k2SraLBQhs0OID4A 4 1          7        0  290.6kb  145.3kb
green open logstash-trend-micro-000073                                              FXnnA44xR2C0p2UJDGcu-Q 4 1         16        0  290.7kb  145.3kb
green open logstash-switch-cisco-nx-os-000134                                       pNHPE9tVQ1GPaEtRxstylA 4 1         69        0  291.1kb  145.5kb
green open logstash-trend-micro-000241                                              RdU3wHhOSNyl9eFj8UOVYw 4 1          7        0  292.4kb  146.2kb
green open logstash-trend-micro-000265                                              DD4DaGe2RuemzS0T_Q58aA 4 1          7        0  293.7kb  146.8kb
green open logstash-switch-cisco-nx-os-000197                                       vltiyEuAQqO6O16o3Cs0HQ 4 1         29        0    294kb    147kb
green open logstash-trend-micro-000130                                              AmSu1mgSQ-6ls1J6nzmh1A 4 1         16        0  295.4kb  135.2kb
green open logstash-trend-micro-000423                                              Ed3RohOTSeCqJpy2UIDAvw 4 1          8        0  295.9kb  147.9kb
green open logstash-trend-micro-000624                                              WkLwtl5iTTOQaPNB1MMzgg 4 1          5        0    296kb  147.9kb
green open logstash-trend-micro-000157                                              wdFcDIk_TCKcUFBodFcnMw 4 1         10        0    296kb    161kb
green open logstash-switch-cisco-nx-os-000037                                       6BRY_kptRbKZd65LRSM46g 4 1         47        0  296.1kb    148kb
green open logstash-trend-micro-000898                                              V4-ztO6WSUmJYv48XH8lag 4 1          9        0  297.1kb  148.5kb
green open logstash-trend-micro-000421                                              C4VTBW2YRzqrtbQUDvcjCA 4 1          7        0  298.3kb    136kb
green open logstash-trend-micro-000575                                              lRwkJVQhQqafZc8CcygUfQ 4 1          9        0  298.5kb  149.2kb
green open logstash-trend-micro-000691                                              C4OGVbJAR22NLWORZNAxUA 4 1          5        0  298.7kb  149.3kb
